1721858501131308, 41.0001, 41, 41.0001, 0, 0
1721858501147917, 41.0001, 41, 41.0001, 0, -1.6
1721858501164592, 41.0001, 41, 41.0001, 0, -1.6
1721858501181259, 41.0001, 41, 41.0001, 0, -1.6
1721858501197895, 41.528503, 41.0001, 41.0001, 18.4, 18.4
1721858501214594, 41.83576, 41.0001, 41.25686, 18.4, 18.4
1721858501231262, 42.123096, 41.0001, 41.522507, 16.8, 18.4
1721858501247882, 42.1999, 41.920097, 41.711643, 0, 16.8
1721858501264594, 42.1999, 41.920097, 41.711643, 0, 16.8
1721858501281224, 42.18063, 41.920097, 41.711643, -1.6, 16.8
1721858501297937, 42.15389, 42.1999, 41.72347, -1.6, -1.6
1721858501314592, 42.12724, 42.1999, 41.73423, -1.6, -1.6
1721858501331251, 42.08127, 42.1999, 41.74348, -3.2, -1.6
1721858501347913, 42.027946, 42.1199, 41.758648, -3.2, -3.2
1721858501364606, 41.974533, 42.1199, 41.77018, -3.2, -3.2
1721858501381232, 41.902046, 42.1199, 41.777195, -4.8, -3.2
1721858501397899, 41.82204, 41.9599, 41.780785, -4.8, -4.8
1721858501414559, 41.742073, 41.9599, 41.777687, -4.8, -4.8
1721858501431240, 41.642708, 41.9599, 41.76688, -6.4, -4.8
1721858501447903, 41.536057, 41.7199, 41.660233, -6.4, -6.4
1721858501453513, 41.500168, 41.7199, 41.654488, -6.4, -6.4
1721858501464599, 41.429195, 41.7199, 41.638496, -6.4, -6.4
1721858501481271, 41.303158, 41.7199, 41.60272, -8, -6.4
1721858501497866, 41.1704, 41.3999, 41.545322, -8, -8
1721858501514592, 41.03659, 41.3999, 41.47725, -8, -8
1721858501531256, 41.0001, 41.3999, 41.413643, 0, -8
1721858501547923, 41.529003, 41.0001, 41.413643, 18.4, 18.4
1721858501564571, 41.835327, 41.0001, 41.542816, 18.4, 18.4
1721858501581259, 42.123055, 41.0001, 41.72098, 16.8, 18.4
1721858501597903, 42.1999, 41.920097, 41.854897, 0, 16.8
1721858501614562, 42.1999, 41.920097, 41.854897, 0, 16.8
1721858501631275, 42.180546, 41.920097, 41.854897, -1.6, 16.8
1721858501647924, 42.153908, 42.1999, 41.86286, -1.6, -1.6
1721858501664596, 42.127235, 42.1999, 41.869915, -1.6, -1.6
1721858501681237, 42.081318, 42.1999, 41.875546, -3.2, -1.6
1721858501697904, 42.027977, 42.1199, 41.883675, -3.2, -3.2
1721858501714584, 41.9746, 42.1199, 41.888527, -3.2, -3.2
1721858501731271, 41.90186, 42.1199, 41.88924, -4.8, -3.2
1721858501747906, 41.822006, 41.9599, 41.883873, -4.8, -4.8
1721858501764587, 41.741936, 41.9599, 41.87251, -4.8, -4.8
1721858501781246, 41.642666, 41.9599, 41.85413, -6.4, -4.8
1721858501797933, 41.535877, 41.7199, 41.820145, -6.4, -6.4
1721858501814587, 41.42928, 41.7199, 41.77848, -6.4, -6.4
1721858501831282, 41.303074, 41.7199, 41.727688, -8, -6.4
1721858501847910, 41.17004, 41.3999, 41.653503, -8, -8
1721858501864591, 41.0366, 41.3999, 41.571182, -8, -8
1721858501881288, 41.0001, 41.3999, 41.494915, 0, -8
1721858501897936, 41.5292, 41.0001, 41.494915, 18.4, 18.4
1721858501914599, 41.835815, 41.0001, 41.59944, 18.4, 18.4
1721858501931279, 42.123383, 41.0001, 41.760254, 16.8, 18.4
1721858501947909, 42.1999, 41.920097, 41.88309, 0, 16.8
1721858501953479, 42.1999, 41.920097, 41.88309, 0, 16.8
1721858501959046, 42.1999, 41.920097, 41.88309, 0, 16.8
1721858501964616, 42.1999, 41.920097, 41.88309, 0, 16.8
1721858501970192, 42.19828, 41.920097, 41.88309, -1.6, 16.8
1721858501975772, 42.189354, 41.920097, 41.885826, -1.6, 16.8
1721858501981361, 42.180412, 41.920097, 41.888462, -1.6, 16.8
1721858501986927, 42.17151, 42.1999, 41.890984, -1.6, -1.6
1721858501997991, 42.1538, 42.1999, 41.895638, -1.6, -1.6
1721858502014603, 42.12722, 42.1999, 41.901794, -1.6, -1.6
1721858502031246, 42.081284, 42.1999, 41.906574, -3.2, -1.6
1721858502047890, 42.02802, 42.1199, 41.913044, -3.2, -3.2
1721858502053463, 42.010193, 42.1199, 41.914776, -3.2, -3.2
1721858502059026, 41.99239, 42.1199, 41.916157, -3.2, -3.2
1721858502064589, 41.974583, 42.1199, 41.9172, -3.2, -3.2
1721858502070153, 41.95522, 42.1199, 41.917873, -4.8, -3.2
1721858502075716, 41.928513, 42.1199, 41.918156, -4.8, -3.2
1721858502081289, 41.901764, 42.1199, 41.917717, -4.8, -3.2
1721858502086857, 41.875042, 41.9599, 41.916576, -4.8, -4.8
1721858502092429, 41.848297, 41.9599, 41.91475, -4.8, -4.8
1721858502098001, 41.821552, 41.9599, 41.91226, -4.8, -4.8
1721858502103576, 41.794792, 41.9599, 41.909115, -4.8, -4.8
1721858502109145, 41.76806, 41.9599, 41.905342, -4.8, -4.8
1721858502114714, 41.741325, 41.9599, 41.90096, -4.8, -4.8
1721858502131256, 41.642597, 41.9599, 41.880444, -6.4, -4.8
1721858502147944, 41.535797, 41.7199, 41.843636, -6.4, -6.4
1721858502164577, 41.42934, 41.7199, 41.79953, -6.4, -6.4
1721858502181251, 41.30332, 41.7199, 41.746582, -8, -6.4
1721858502197889, 41.1702, 41.3999, 41.669857, -8, -8
1721858502203455, 41.125683, 41.3999, 41.64563, -8, -8
1721858502209018, 41.081177, 41.3999, 41.62051, -8, -8
1721858502214609, 41.036453, 41.3999, 41.59439, -8, -8
1721858502220171, 41.0001, 41.3999, 41.567947, 0, -8
1721858502231262, 41.0001, 41.3999, 41.567947, 0, -8
1721858502247917, 41.528885, 41.0001, 41.567947, 18.4, 18.4
1721858502264598, 41.835808, 41.0001, 41.65016, 18.4, 18.4
1721858502281254, 42.12297, 41.0001, 41.79507, 16.8, 18.4
1721858502297925, 42.1999, 41.920097, 41.908443, 0, 16.8
1721858502314558, 42.1999, 41.920097, 41.908443, 0, 16.8
1721858502331240, 42.180603, 41.920097, 41.908443, -1.6, 16.8
1721858502347899, 42.15395, 42.1999, 41.91499, -1.6, -1.6
1721858502364599, 42.127228, 42.1999, 41.920662, -1.6, -1.6
1721858502381241, 42.0813, 42.1999, 41.92494, -3.2, -1.6
1721858502397962, 42.027794, 42.1199, 41.930443, -3.2, -3.2
1721858502414602, 41.974545, 42.1199, 41.932793, -3.2, -3.2
1721858502431243, 41.90199, 42.1199, 41.931152, -4.8, -3.2
1721858502447909, 41.821995, 41.9599, 41.92242, -4.8, -4.8
1721858502464590, 41.74193, 41.9599, 41.90797, -4.8, -4.8
1721858502481275, 41.642483, 41.9599, 41.886707, -6.4, -4.8
1721858502497922, 41.53594, 41.7199, 41.849335, -6.4, -6.4
1721858502514590, 41.429268, 41.7199, 41.804527, -6.4, -6.4
1721858502531280, 41.303104, 41.7199, 41.750973, -8, -6.4
1721858502547919, 41.16998, 41.3999, 41.673626, -8, -8
1721858502564591, 41.036602, 41.3999, 41.58866, -8, -8
1721858502581290, 41.0001, 41.3999, 41.510036, 0, -8
1721858502597937, 41.529266, 41.0001, 41.510036, 18.4, 18.4
1721858502614603, 41.83592, 41.0001, 41.60997, 18.4, 18.4
1721858502631228, 42.122517, 41.0001, 41.766747, 16.8, 18.4
1721858502647895, 42.1999, 41.920097, 41.888046, 0, 16.8
1721858502664617, 42.1999, 41.920097, 41.888046, 0, 16.8
1721858502681253, 42.180584, 41.920097, 41.888046, -1.6, 16.8
1721858502697896, 42.153954, 42.1999, 41.895126, -1.6, -1.6
1721858502714590, 42.127243, 42.1999, 41.901325, -1.6, -1.6
1721858502731279, 42.08118, 42.1999, 41.906128, -3.2, -1.6
1721858502747935, 42.027878, 42.1199, 41.912617, -3.2, -3.2
1721858502764582, 41.974606, 42.1199, 41.91592, -3.2, -3.2
1721858502781263, 41.901897, 42.1199, 41.915173, -4.8, -3.2
1721858502797922, 41.821938, 41.9599, 41.90772, -4.8, -4.8
1721858502814594, 41.74191, 41.9599, 41.894447, -4.8, -4.8
1721858502831267, 41.642536, 41.9599, 41.874287, -6.4, -4.8
1721858502847936, 41.53585, 41.7199, 41.767605, -6.4, -6.4
1721858502864570, 41.429394, 41.7199, 41.7316, -6.4, -6.4
1721858502881230, 41.303486, 41.7199, 41.685955, -8, -6.4
1721858502897916, 41.17, 41.3999, 41.61708, -8, -8
1721858502914597, 41.036552, 41.3999, 41.53961, -8, -8
1721858502931246, 41.0001, 41.3999, 41.467754, 0, -8
1721858502947932, 41.529167, 41.0001, 41.467754, 18.4, 18.4
1721858502964587, 41.835617, 41.0001, 41.580486, 18.4, 18.4
1721858502981245, 42.122814, 41.0001, 41.74671, 16.8, 18.4
1721858502997904, 42.1999, 41.920097, 41.87355, 0, 16.8
1721858503014606, 42.1999, 41.920097, 41.87355, 0, 16.8
1721858503031292, 42.18052, 41.920097, 41.87355, -1.6, 16.8
1721858503047919, 42.15392, 42.1999, 41.88101, -1.6, -1.6
1721858503064588, 42.127247, 42.1999, 41.887577, -1.6, -1.6
1721858503081245, 42.08129, 42.1999, 41.89274, -3.2, -1.6
1721858503097910, 42.027958, 42.1199, 41.89995, -3.2, -3.2
1721858503114614, 41.97451, 42.1199, 41.903934, -3.2, -3.2
1721858503131278, 41.901833, 42.1199, 41.903824, -4.8, -3.2
1721858503147903, 41.822025, 41.9599, 41.897297, -4.8, -4.8
1721858503164576, 41.741993, 41.9599, 41.88487, -4.8, -4.8
1721858503181255, 41.64264, 41.9599, 41.865482, -6.4, -4.8
1721858503197964, 41.53567, 41.7199, 41.830204, -6.4, -6.4
1721858503214593, 41.42925, 41.7199, 41.72378, -6.4, -6.4
1721858503231286, 41.303043, 41.7199, 41.67883, -8, -6.4
1721858503247936, 41.16984, 41.3999, 41.611034, -8, -8
1721858503264596, 41.036556, 41.3999, 41.534466, -8, -8
1721858503281278, 41.0001, 41.3999, 41.463158, 0, -8
1721858503297965, 41.52977, 41.0001, 41.463158, 18.4, 18.4
1721858503314573, 41.835358, 41.0001, 41.576897, 18.4, 18.4
1721858503331284, 42.123455, 41.0001, 41.744946, 16.8, 18.4
1721858503347909, 42.1999, 41.920097, 41.87202, 0, 16.8
1721858503364565, 42.1999, 41.920097, 41.87202, 0, 16.8
1721858503381274, 42.18055, 41.920097, 41.87202, -1.6, 16.8
1721858503397964, 42.153843, 42.1999, 41.879547, -1.6, -1.6
1721858503414568, 42.127277, 42.1999, 41.886127, -1.6, -1.6
1721858503431241, 42.0813, 42.1999, 41.891335, -3.2, -1.6
1721858503447922, 42.02792, 42.1199, 41.898624, -3.2, -3.2
1721858503464580, 41.974613, 42.1199, 41.902676, -3.2, -3.2
1721858503481269, 41.901867, 42.1199, 41.902634, -4.8, -3.2
1721858503497919, 41.82194, 41.9599, 41.896183, -4.8, -4.8
1721858503514578, 41.74199, 41.9599, 41.883854, -4.8, -4.8
1721858503531273, 41.6425, 41.9599, 41.864513, -6.4, -4.8
1721858503547914, 41.53599, 41.7199, 41.829525, -6.4, -6.4
1721858503564577, 41.42935, 41.7199, 41.78685, -6.4, -6.4
1721858503581260, 41.30325, 41.7199, 41.735214, -8, -6.4
1721858503597920, 41.169956, 41.3999, 41.659874, -8, -8
1721858503614599, 41.036537, 41.3999, 41.57671, -8, -8
1721858503631265, 41.0001, 41.3999, 41.49984, 0, -8
1721858503647936, 41.529232, 41.0001, 41.49984, 18.4, 18.4
1721858503664607, 41.83599, 41.0001, 41.60296, 18.4, 18.4
1721858503681264, 42.123127, 41.0001, 41.762375, 16.8, 18.4
1721858503697922, 42.1999, 41.920097, 41.884827, 0, 16.8
1721858503714579, 42.1999, 41.920097, 41.884827, 0, 16.8
1721858503731251, 42.180588, 41.920097, 41.884827, -1.6, 16.8
1721858503747903, 42.153942, 42.1999, 41.892, -1.6, -1.6
1721858503764589, 42.127243, 42.1999, 41.898277, -1.6, -1.6
1721858503781279, 42.081177, 42.1999, 41.90316, -3.2, -1.6
1721858503797943, 42.02785, 42.1199, 41.90981, -3.2, -3.2
1721858503814590, 41.974583, 42.1199, 41.913258, -3.2, -3.2
1721858503831265, 41.901886, 42.1199, 41.91265, -4.8, -3.2
1721858503847912, 41.82198, 41.9599, 41.905407, -4.8, -4.8
1721858503864608, 41.741837, 41.9599, 41.8923, -4.8, -4.8
1721858503881270, 41.642513, 41.9599, 41.872322, -6.4, -4.8
1721858503897932, 41.53587, 41.7199, 41.83644, -6.4, -6.4
1721858503914575, 41.42936, 41.7199, 41.793083, -6.4, -6.4
1721858503931241, 41.303402, 41.7199, 41.740856, -8, -6.4
1721858503947938, 41.169827, 41.3999, 41.664577, -8, -8
1721858503953506, 41.125275, 41.3999, 41.64055, -8, -8
1721858503964582, 41.036663, 41.3999, 41.587036, -8, -8
1721858503981237, 41.0001, 41.3999, 41.50884, 0, -8
1721858503997934, 41.529198, 41.0001, 41.50884, 18.4, 18.4
1721858504014584, 41.835564, 41.0001, 41.608936, 18.4, 18.4
1721858504031277, 42.123333, 41.0001, 41.766922, 16.8, 18.4
1721858504047933, 42.1999, 41.920097, 41.88809, 0, 16.8
1721858504064560, 42.1999, 41.920097, 41.88809, 0, 16.8
1721858504081258, 42.180573, 41.920097, 41.88809, -1.6, 16.8
1721858504097934, 42.153893, 42.1999, 41.89518, -1.6, -1.6
1721858504114596, 42.127235, 42.1999, 41.901367, -1.6, -1.6
1721858504131270, 42.08121, 42.1999, 41.906166, -3.2, -1.6
1721858504147926, 42.02791, 42.1199, 41.912655, -3.2, -3.2
1721858504164592, 41.974575, 42.1199, 41.91596, -3.2, -3.2
1721858504181256, 41.901928, 42.1199, 41.91521, -4.8, -3.2
1721858504197924, 41.821922, 41.9599, 41.907745, -4.8, -4.8
1721858504214597, 41.741894, 41.9599, 41.894474, -4.8, -4.8
1721858504231237, 41.642727, 41.9599, 41.874367, -6.4, -4.8
1721858504247954, 41.535732, 41.7199, 41.838135, -6.4, -6.4
1721858504253525, 41.500084, 41.7199, 41.826084, -6.4, -6.4
1721858504264602, 41.42918, 41.7199, 41.797943, -6.4, -6.4
1721858504281233, 41.303467, 41.7199, 41.74532, -8, -6.4
1721858504297924, 41.169937, 41.3999, 41.668488, -8, -8
1721858504314577, 41.03671, 41.3999, 41.584316, -8, -8
1721858504331254, 41.0001, 41.3999, 41.50638, 0, -8
1721858504347931, 41.529144, 41.0001, 41.50638, 18.4, 18.4
1721858504364606, 41.835945, 41.0001, 41.60749, 18.4, 18.4
1721858504381271, 42.123245, 41.0001, 41.765644, 16.8, 18.4
1721858504397960, 42.1999, 41.920097, 41.887405, 0, 16.8
1721858504414602, 42.1999, 41.920097, 41.887405, 0, 16.8
1721858504431281, 42.18054, 41.920097, 41.887405, -1.6, 16.8
1721858504447954, 42.15386, 42.1999, 41.894516, -1.6, -1.6
1721858504464575, 42.127266, 42.1999, 41.900703, -1.6, -1.6
1721858504470145, 42.116814, 42.1999, 41.90263, -3.2, -1.6
1721858504475710, 42.099003, 42.1999, 41.906128, -3.2, -1.6
1721858504481278, 42.081192, 42.1999, 41.909245, -3.2, -1.6
1721858504486836, 42.063393, 42.1199, 41.911987, -3.2, -3.2
1721858504492405, 42.045574, 42.1199, 41.914368, -3.2, -3.2
1721858504497975, 42.027752, 42.1199, 41.91639, -3.2, -3.2
1721858504503552, 42.009907, 42.1199, 41.918056, -3.2, -3.2
1721858504509130, 41.992058, 42.1199, 41.919376, -3.2, -3.2
1721858504514707, 41.974213, 42.1199, 41.920357, -3.2, -3.2
1721858504520278, 41.954624, 42.1199, 41.920967, -4.8, -3.2
1721858504525848, 41.927887, 42.1199, 41.921154, -4.8, -3.2
1721858504531427, 41.90111, 42.1199, 41.920616, -4.8, -3.2
1721858504536994, 41.874397, 41.9599, 41.91938, -4.8, -4.8
1721858504542566, 41.847645, 41.9599, 41.91746, -4.8, -4.8
1721858504548127, 41.82095, 41.9599, 41.890766, -4.8, -4.8
1721858504553692, 41.79424, 41.9599, 41.888187, -4.8, -4.8
1721858504559264, 41.76751, 41.9599, 41.88496, -4.8, -4.8
1721858504564825, 41.740803, 41.9599, 41.88111, -4.8, -4.8
1721858504570384, 41.712193, 41.9599, 41.876602, -6.4, -4.8
1721858504575944, 41.6766, 41.9599, 41.869484, -6.4, -4.8
1721858504581522, 41.64094, 41.9599, 41.861336, -6.4, -4.8
1721858504587084, 41.60532, 41.7199, 41.852215, -6.4, -6.4
1721858504592649, 41.5697, 41.7199, 41.84215, -6.4, -6.4
1721858504598216, 41.534096, 41.7199, 41.831184, -6.4, -6.4
1721858504603789, 41.4984, 41.7199, 41.819305, -6.4, -6.4
1721858504609350, 41.462807, 41.7199, 41.806618, -6.4, -6.4
1721858504614916, 41.427185, 41.7199, 41.793102, -6.4, -6.4
1721858504620480, 41.3895, 41.7199, 41.778732, -8, -6.4
1721858504626045, 41.34498, 41.7199, 41.73421, -8, -6.4
1721858504631609, 41.300472, 41.7199, 41.71491, -8, -6.4
1721858504637233, 41.255512, 41.3999, 41.694252, -8, -8
1721858504642768, 41.2112, 41.3999, 41.672848, -8, -8
1721858504648336, 41.166668, 41.3999, 41.650307, -8, -8
1721858504653908, 41.122086, 41.3999, 41.62676, -8, -8
1721858504659485, 41.077465, 41.3999, 41.60225, -8, -8
1721858504665066, 41.03281, 41.3999, 41.57682, -8, -8
1721858504670643, 41.0001, 41.3999, 41.551094, 0, -8
1721858504676234, 41.0001, 41.3999, 41.551094, 0, -8
1721858504681812, 41.0001, 41.3999, 41.551094, 0, -8
1721858504687388, 41.33512, 41.0001, 41.551094, 18.4, 18.4
1721858504692964, 41.437737, 41.0001, 41.539463, 18.4, 18.4
1721858504698536, 41.540283, 41.0001, 41.539547, 18.4, 18.4
1721858504704110, 41.642815, 41.0001, 41.550137, 18.4, 18.4
1721858504709687, 41.74543, 41.0001, 41.570175, 18.4, 18.4
1721858504715271, 41.84814, 41.0001, 41.598724, 18.4, 18.4
1721858504720848, 41.948116, 41.0001, 41.634586, 16.8, 18.4
1721858504726421, 42.041763, 41.0001, 41.672718, 16.8, 18.4
1721858504731993, 42.13537, 41.0001, 41.716026, 16.8, 18.4
1721858504737558, 42.1999, 41.920097, 41.761265, 0, 16.8
1721858504743123, 42.1999, 41.920097, 41.761265, 0, 16.8
1721858504748711, 42.1999, 41.920097, 41.761265, 0, 16.8
1721858504754279, 42.1999, 41.920097, 41.761265, 0, 16.8
1721858504759856, 42.1999, 41.920097, 41.761265, 0, 16.8
1721858504765428, 42.1999, 41.920097, 41.761265, 0, 16.8
1721858504770999, 42.19699, 41.920097, 41.761265, -1.6, 16.8
1721858504776567, 42.188084, 41.920097, 41.765068, -1.6, 16.8
1721858504782137, 42.179173, 41.920097, 41.768757, -1.6, 16.8
1721858504787698, 42.170273, 42.1999, 41.77233, -1.6, -1.6
1721858504793272, 42.161354, 42.1999, 41.775803, -1.6, -1.6
1721858504798840, 42.152443, 42.1999, 41.77916, -1.6, -1.6
1721858504814607, 42.127216, 42.1999, 41.78794, -1.6, -1.6
1721858504831285, 42.081165, 42.1999, 41.795765, -3.2, -1.6
1721858504847935, 42.02788, 42.1199, 41.808132, -3.2, -3.2
1721858504864574, 41.974632, 42.1199, 41.816998, -3.2, -3.2
1721858504881257, 41.901924, 42.1199, 41.82153, -4.8, -3.2
1721858504897953, 41.82178, 41.9599, 41.82155, -4.8, -4.8
1721858504914590, 41.741924, 41.9599, 41.81519, -4.8, -4.8
1721858504931288, 41.642395, 41.9599, 41.80134, -6.4, -4.8
1721858504947965, 41.535656, 41.7199, 41.77298, -6.4, -6.4
1721858504964610, 41.429134, 41.7199, 41.73635, -6.4, -6.4
1721858504981284, 41.30306, 41.7199, 41.690117, -8, -6.4
1721858504997934, 41.16985, 41.3999, 41.62081, -8, -8
1721858505014591, 41.0366, 41.3999, 41.542965, -8, -8
1721858505031248, 41.0001, 41.3999, 41.470627, 0, -8
1721858505047948, 41.52944, 41.0001, 41.470627, 18.4, 18.4
1721858505064606, 41.835964, 41.0001, 41.58261, 18.4, 18.4
1721858505081255, 42.122974, 41.0001, 41.748142, 16.8, 18.4
1721858505097928, 42.1999, 41.920097, 42.02825, 0, 16.8
1721858505114572, 42.1999, 41.920097, 42.02825, 0, 16.8
1721858505131257, 42.180576, 41.920097, 42.02825, -1.6, 16.8
1721858505147934, 42.153893, 42.1999, 42.031605, -1.6, -1.6
1721858505164608, 42.127213, 42.1999, 42.034157, -1.6, -1.6
1721858505181286, 42.081158, 42.1999, 42.03541, -3.2, -1.6
1721858505197928, 42.027905, 42.1199, 42.03501, -3.2, -3.2
1721858505214598, 41.97456, 42.1199, 42.031788, -3.2, -3.2
1721858505231289, 41.901775, 42.1199, 42.024845, -4.8, -3.2
1721858505247936, 41.821865, 41.9599, 42.008625, -4.8, -4.8
1721858505264585, 41.74195, 41.9599, 41.987312, -4.8, -4.8
1721858505281276, 41.642483, 41.9599, 41.959686, -6.4, -4.8
1721858505297934, 41.535866, 41.7199, 41.9145, -6.4, -6.4
1721858505314614, 41.42911, 41.7199, 41.862682, -6.4, -6.4
1721858505331275, 41.303135, 41.7199, 41.80302, -8, -6.4
1721858505347939, 41.169807, 41.3999, 41.718594, -8, -8
1721858505364639, 41.036224, 41.3999, 41.62744, -8, -8
1721858505381250, 41.0001, 41.3999, 41.54408, 0, -8
1721858505397938, 41.52927, 41.0001, 41.54408, 18.4, 18.4
1721858505414566, 41.83523, 41.0001, 41.63316, 18.4, 18.4
1721858505431242, 42.12275, 41.0001, 41.783375, 16.8, 18.4
1721858505447940, 42.1999, 41.920097, 41.900227, 0, 16.8
1721858505464621, 42.1999, 41.920097, 41.900227, 0, 16.8
1721858505481263, 42.180565, 41.920097, 41.900227, -1.6, 16.8
1721858505497936, 42.15389, 42.1999, 41.906994, -1.6, -1.6
1721858505514585, 42.12725, 42.1999, 41.91286, -1.6, -1.6
